ticker,filing_type,filing_date,accession_number,url,summary
AAPL,10-K,2023-11-03,0000320193-23-000106,https://www.sec.gov/Archives/edgar/data/320193/000032019323000106/aapl-20230930.htm,AAPL 10-K filed on 2023-11-03
AAPL,8-K,2024-02-01,0000320193-24-000005,https://www.sec.gov/Archives/edgar/data/320193/000032019324000005/aapl-20240201.htm,AAPL 8-K filed on 2024-02-01
AAPL,10-Q,2024-02-02,0000320193-24-000006,https://www.sec.gov/Archives/edgar/data/320193/000032019324000006/aapl-20231230.htm,AAPL 10-Q filed on 2024-02-02
AAPL,8-K,2024-02-28,0001140361-24-010155,https://www.sec.gov/Archives/edgar/data/320193/000114036124010155/ny20022580x1_8k.htm,AAPL 8-K filed on 2024-02-28
AAPL,8-K,2024-05-02,0000320193-24-000067,https://www.sec.gov/Archives/edgar/data/320193/000032019324000067/aapl-20240502.htm,AAPL 8-K filed on 2024-05-02
AAPL,10-Q,2024-05-03,0000320193-24-000069,https://www.sec.gov/Archives/edgar/data/320193/000032019324000069/aapl-20240330.htm,AAPL 10-Q filed on 2024-05-03
AAPL,8-K,2024-05-03,0001140361-24-024352,https://www.sec.gov/Archives/edgar/data/320193/000114036124024352/ef20028273_8k.htm,AAPL 8-K filed on 2024-05-03
AAPL,8-K,2024-08-01,0000320193-24-000080,https://www.sec.gov/Archives/edgar/data/320193/000032019324000080/aapl-20240801.htm,AAPL 8-K filed on 2024-08-01
AAPL,10-Q,2024-08-02,0000320193-24-000081,https://www.sec.gov/Archives/edgar/data/320193/000032019324000081/aapl-20240629.htm,AAPL 10-Q filed on 2024-08-02
AAPL,8-K,2024-08-23,0001140361-24-038403,https://www.sec.gov/Archives/edgar/data/320193/000114036124038403/ny20033611x2_8k.htm,AAPL 8-K filed on 2024-08-23
AAPL,8-K,2024-08-26,0001140361-24-038601,https://www.sec.gov/Archives/edgar/data/320193/000114036124038601/ny20033611x3_8k.htm,AAPL 8-K filed on 2024-08-26
AAPL,8-K,2024-09-10,0001140361-24-040659,https://www.sec.gov/Archives/edgar/data/320193/000114036124040659/ef20035718_8k.htm,AAPL 8-K filed on 2024-09-10
AAPL,8-K,2024-10-31,0000320193-24-000120,https://www.sec.gov/Archives/edgar/data/320193/000032019324000120/aapl-20241031.htm,AAPL 8-K filed on 2024-10-31
AAPL,10-K,2024-11-01,0000320193-24-000123,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/aapl-20240928.htm,AAPL 10-K filed on 2024-11-01
AAPL,8-K,2025-01-03,0001140361-25-000228,https://www.sec.gov/Archives/edgar/data/320193/000114036125000228/ef20040370_8k.htm,AAPL 8-K filed on 2025-01-03
AAPL,8-K,2025-01-30,0000320193-25-000007,https://www.sec.gov/Archives/edgar/data/320193/000032019325000007/aapl-20250130.htm,AAPL 8-K filed on 2025-01-30
AAPL,10-Q,2025-01-31,0000320193-25-000008,https://www.sec.gov/Archives/edgar/data/320193/000032019325000008/aapl-20241228.htm,AAPL 10-Q filed on 2025-01-31
AAPL,8-K,2025-02-25,0001140361-25-005876,https://www.sec.gov/Archives/edgar/data/320193/000114036125005876/ef20044022_8k.htm,AAPL 8-K filed on 2025-02-25
AAPL,8-K,2025-05-01,0000320193-25-000055,https://www.sec.gov/Archives/edgar/data/320193/000032019325000055/aapl-20250501.htm,AAPL 8-K filed on 2025-05-01
AAPL,10-Q,2025-05-02,0000320193-25-000057,https://www.sec.gov/Archives/edgar/data/320193/000032019325000057/aapl-20250329.htm,AAPL 10-Q filed on 2025-05-02
AAPL,8-K,2025-05-12,0001140361-25-018400,https://www.sec.gov/Archives/edgar/data/320193/000114036125018400/ef20048691_8k.htm,AAPL 8-K filed on 2025-05-12
AMD,8-K,2020-01-28,0000002488-20-000006,https://www.sec.gov/Archives/edgar/data/2488/000000248820000006/a20200128q419earnings8.htm,AMD 8-K filed on 2020-01-28
AMD,10-K,2020-02-04,0000002488-20-000008,https://www.sec.gov/Archives/edgar/data/2488/000000248820000008/amdform10-kfy2019.htm,AMD 10-K filed on 2020-02-04
AMD,8-K,2020-02-18,0000002488-20-000019,https://www.sec.gov/Archives/edgar/data/2488/000000248820000019/amd8k-kneoeip2x11x2020.htm,AMD 8-K filed on 2020-02-18
AMD,8-K,2020-03-12,0000002488-20-000034,https://www.sec.gov/Archives/edgar/data/2488/000000248820000034/a8kamendmenttobylaws36.htm,AMD 8-K filed on 2020-03-12
AMD,8-K,2020-04-28,0000002488-20-000048,https://www.sec.gov/Archives/edgar/data/2488/000000248820000048/a2020q1earnings8-k.htm,AMD 8-K filed on 2020-04-28
AMD,10-Q,2020-04-29,0000002488-20-000051,https://www.sec.gov/Archives/edgar/data/2488/000000248820000051/amdq1fy2010q.htm,AMD 10-Q filed on 2020-04-29
AMD,8-K,2020-05-12,0000002488-20-000068,https://www.sec.gov/Archives/edgar/data/2488/000000248820000068/a8-kxannualmeeting2020.htm,AMD 8-K filed on 2020-05-12
AMD,8-K,2020-07-28,0000002488-20-000101,https://www.sec.gov/Archives/edgar/data/2488/000000248820000101/amd-20200728.htm,AMD 8-K filed on 2020-07-28
AMD,10-Q,2020-07-29,0000002488-20-000103,https://www.sec.gov/Archives/edgar/data/2488/000000248820000103/amd-20200627.htm,AMD 10-Q filed on 2020-07-29
AMD,8-K,2020-08-11,0000002488-20-000110,https://www.sec.gov/Archives/edgar/data/2488/000000248820000110/amd-20200806.htm,AMD 8-K filed on 2020-08-11
AMD,8-K,2020-10-27,0001193125-20-278572,https://www.sec.gov/Archives/edgar/data/2488/000119312520278572/d40046d8k.htm,AMD 8-K filed on 2020-10-27
AMD,8-K,2020-10-27,0001193125-20-277468,https://www.sec.gov/Archives/edgar/data/2488/000119312520277468/d67182d8k.htm,AMD 8-K filed on 2020-10-27
AMD,8-K,2020-10-27,0000002488-20-000161,https://www.sec.gov/Archives/edgar/data/2488/000000248820000161/amd-20201027.htm,AMD 8-K filed on 2020-10-27
AMD,10-Q,2020-10-28,0000002488-20-000164,https://www.sec.gov/Archives/edgar/data/2488/000000248820000164/amd-20200926.htm,AMD 10-Q filed on 2020-10-28
AMD,8-K,2021-01-06,0000002488-21-000002,https://www.sec.gov/Archives/edgar/data/2488/000000248821000002/amd-20201231.htm,AMD 8-K filed on 2021-01-06
AMD,8-K,2021-01-12,0000002488-21-000005,https://www.sec.gov/Archives/edgar/data/2488/000000248821000005/amd-20210111.htm,AMD 8-K filed on 2021-01-12
AMD,8-K,2021-01-26,0000002488-21-000009,https://www.sec.gov/Archives/edgar/data/2488/000000248821000009/amd-20210126.htm,AMD 8-K filed on 2021-01-26
AMD,10-K,2021-01-29,0001628280-21-001185,https://www.sec.gov/Archives/edgar/data/2488/000162828021001185/amd-20201226.htm,AMD 10-K filed on 2021-01-29
AMD,8-K,2021-02-22,0000002488-21-000033,https://www.sec.gov/Archives/edgar/data/2488/000000248821000033/amd-20210216.htm,AMD 8-K filed on 2021-02-22
AMD,8-K,2021-03-08,0001193125-21-073262,https://www.sec.gov/Archives/edgar/data/2488/000119312521073262/d89766d8k.htm,AMD 8-K filed on 2021-03-08
AMD,8-K,2021-04-08,0000002488-21-000046,https://www.sec.gov/Archives/edgar/data/2488/000000248821000046/amd-20210407.htm,AMD 8-K filed on 2021-04-08
AMD,8-K,2021-04-27,0000002488-21-000054,https://www.sec.gov/Archives/edgar/data/2488/000000248821000054/amd-20210427.htm,AMD 8-K filed on 2021-04-27
AMD,10-Q,2021-04-28,0000002488-21-000056,https://www.sec.gov/Archives/edgar/data/2488/000000248821000056/amd-20210327.htm,AMD 10-Q filed on 2021-04-28
AMD,8-K,2021-05-13,0000002488-21-000068,https://www.sec.gov/Archives/edgar/data/2488/000000248821000068/amd-20210513.htm,AMD 8-K filed on 2021-05-13
AMD,8-K,2021-05-21,0001193125-21-169293,https://www.sec.gov/Archives/edgar/data/2488/000119312521169293/d120619d8k.htm,AMD 8-K filed on 2021-05-21
AMD,8-K,2021-06-24,0000002488-21-000103,https://www.sec.gov/Archives/edgar/data/2488/000000248821000103/amd-20210621.htm,AMD 8-K filed on 2021-06-24
AMD,8-K,2021-06-30,0000002488-21-000107,https://www.sec.gov/Archives/edgar/data/2488/000000248821000107/amd-20210629.htm,AMD 8-K filed on 2021-06-30
AMD,8-K,2021-07-27,0000002488-21-000114,https://www.sec.gov/Archives/edgar/data/2488/000000248821000114/amd-20210727.htm,AMD 8-K filed on 2021-07-27
AMD,10-Q,2021-07-28,0000002488-21-000116,https://www.sec.gov/Archives/edgar/data/2488/000000248821000116/amd-20210626.htm,AMD 10-Q filed on 2021-07-28
AMD,8-K,2021-10-26,0000002488-21-000176,https://www.sec.gov/Archives/edgar/data/2488/000000248821000176/amd-20211026.htm,AMD 8-K filed on 2021-10-26
AMD,10-Q,2021-10-27,0000002488-21-000178,https://www.sec.gov/Archives/edgar/data/2488/000000248821000178/amd-20210925.htm,AMD 10-Q filed on 2021-10-27
AMD,8-K,2021-12-23,0000002488-21-000205,https://www.sec.gov/Archives/edgar/data/2488/000000248821000205/amd-20211223.htm,AMD 8-K filed on 2021-12-23
AMD,8-K,2022-01-27,0000002488-22-000009,https://www.sec.gov/Archives/edgar/data/2488/000000248822000009/amd-20220127.htm,AMD 8-K filed on 2022-01-27
AMD,8-K,2022-02-01,0000002488-22-000014,https://www.sec.gov/Archives/edgar/data/2488/000000248822000014/amd-20220201.htm,AMD 8-K filed on 2022-02-01
AMD,10-K,2022-02-03,0000002488-22-000016,https://www.sec.gov/Archives/edgar/data/2488/000000248822000016/amd-20211225.htm,AMD 10-K filed on 2022-02-03
AMD,8-K,2022-02-10,0000002488-22-000026,https://www.sec.gov/Archives/edgar/data/2488/000000248822000026/amd-20220209.htm,AMD 8-K filed on 2022-02-10
AMD,8-K,2022-02-14,0000002488-22-000031,https://www.sec.gov/Archives/edgar/data/2488/000000248822000031/amd-20220214.htm,AMD 8-K filed on 2022-02-14
AMD,8-K,2022-02-28,0000002488-22-000054,https://www.sec.gov/Archives/edgar/data/2488/000000248822000054/amd-20220222.htm,AMD 8-K filed on 2022-02-28
AMD,8-K,2022-05-03,0000002488-22-000074,https://www.sec.gov/Archives/edgar/data/2488/000000248822000074/amd-20220429.htm,AMD 8-K filed on 2022-05-03
AMD,10-Q,2022-05-04,0000002488-22-000078,https://www.sec.gov/Archives/edgar/data/2488/000000248822000078/amd-20220326.htm,AMD 10-Q filed on 2022-05-04
AMD,8-K,2022-05-20,0001193125-22-156161,https://www.sec.gov/Archives/edgar/data/2488/000119312522156161/d354894d8k.htm,AMD 8-K filed on 2022-05-20
AMD,8-K,2022-06-08,0001193125-22-170212,https://www.sec.gov/Archives/edgar/data/2488/000119312522170212/d257623d8k.htm,AMD 8-K filed on 2022-06-08
AMD,8-K,2022-06-09,0001193125-22-171108,https://www.sec.gov/Archives/edgar/data/2488/000119312522171108/d367525d8k.htm,AMD 8-K filed on 2022-06-09
AMD,8-K,2022-06-28,0000002488-22-000112,https://www.sec.gov/Archives/edgar/data/2488/000000248822000112/amd-20220623.htm,AMD 8-K filed on 2022-06-28
AMD,8-K,2022-08-02,0000002488-22-000120,https://www.sec.gov/Archives/edgar/data/2488/000000248822000120/amd-20220802.htm,AMD 8-K filed on 2022-08-02
AMD,10-Q,2022-08-03,0000002488-22-000123,https://www.sec.gov/Archives/edgar/data/2488/000000248822000123/amd-20220625.htm,AMD 10-Q filed on 2022-08-03
AMD,8-K,2022-10-06,0000002488-22-000163,https://www.sec.gov/Archives/edgar/data/2488/000000248822000163/amd-20221006.htm,AMD 8-K filed on 2022-10-06
AMD,8-K,2022-11-01,0000002488-22-000168,https://www.sec.gov/Archives/edgar/data/2488/000000248822000168/amd-20221101.htm,AMD 8-K filed on 2022-11-01
AMD,10-Q,2022-11-02,0000002488-22-000170,https://www.sec.gov/Archives/edgar/data/2488/000000248822000170/amd-20220924.htm,AMD 10-Q filed on 2022-11-02
AMD,8-K,2022-11-08,0000002488-22-000172,https://www.sec.gov/Archives/edgar/data/2488/000000248822000172/amd-20221103.htm,AMD 8-K filed on 2022-11-08
AMD,8-K,2022-11-16,0000002488-22-000176,https://www.sec.gov/Archives/edgar/data/2488/000000248822000176/amd-20221116.htm,AMD 8-K filed on 2022-11-16
AMD,8-K,2023-01-11,0000002488-23-000003,https://www.sec.gov/Archives/edgar/data/2488/000000248823000003/amd-20230108.htm,AMD 8-K filed on 2023-01-11
AMD,8-K,2023-01-31,0000002488-23-000007,https://www.sec.gov/Archives/edgar/data/2488/000000248823000007/amd-20230131.htm,AMD 8-K filed on 2023-01-31
AMD,8-K,2023-02-21,0000002488-23-000040,https://www.sec.gov/Archives/edgar/data/2488/000000248823000040/amd-20230214.htm,AMD 8-K filed on 2023-02-21
AMD,10-K,2023-02-27,0000002488-23-000047,https://www.sec.gov/Archives/edgar/data/2488/000000248823000047/amd-20221231.htm,AMD 10-K filed on 2023-02-27
AMD,8-K,2023-05-02,0000002488-23-000074,https://www.sec.gov/Archives/edgar/data/2488/000000248823000074/amd-20230502.htm,AMD 8-K filed on 2023-05-02
AMD,10-Q,2023-05-03,0000002488-23-000076,https://www.sec.gov/Archives/edgar/data/2488/000000248823000076/amd-20230401.htm,AMD 10-Q filed on 2023-05-03
AMD,8-K,2023-05-23,0001193125-23-151810,https://www.sec.gov/Archives/edgar/data/2488/000119312523151810/d456357d8k.htm,AMD 8-K filed on 2023-05-23
AMD,8-K,2023-07-10,0000002488-23-000123,https://www.sec.gov/Archives/edgar/data/2488/000000248823000123/amd-20230705.htm,AMD 8-K filed on 2023-07-10
AMD,8-K,2023-08-01,0000002488-23-000135,https://www.sec.gov/Archives/edgar/data/2488/000000248823000135/amd-20230801.htm,AMD 8-K filed on 2023-08-01
AMD,10-Q,2023-08-02,0000002488-23-000139,https://www.sec.gov/Archives/edgar/data/2488/000000248823000139/amd-20230701.htm,AMD 10-Q filed on 2023-08-02
AMD,8-K,2023-10-31,0000002488-23-000192,https://www.sec.gov/Archives/edgar/data/2488/000000248823000192/amd-20231031.htm,AMD 8-K filed on 2023-10-31
AMD,10-Q,2023-11-01,0000002488-23-000195,https://www.sec.gov/Archives/edgar/data/2488/000000248823000195/amd-20230930.htm,AMD 10-Q filed on 2023-11-01
AMD,8-K,2024-01-30,0000002488-24-000009,https://www.sec.gov/Archives/edgar/data/2488/000000248824000009/amd-20240130.htm,AMD 8-K filed on 2024-01-30
AMD,10-K,2024-01-31,0000002488-24-000012,https://www.sec.gov/Archives/edgar/data/2488/000000248824000012/amd-20231230.htm,AMD 10-K filed on 2024-01-31
AMD,8-K,2024-02-20,0001628280-24-005593,https://www.sec.gov/Archives/edgar/data/2488/000162828024005593/amd-20240213.htm,AMD 8-K filed on 2024-02-20
AMD,8-K,2024-04-30,0000002488-24-000054,https://www.sec.gov/Archives/edgar/data/2488/000000248824000054/amd-20240430.htm,AMD 8-K filed on 2024-04-30
AMD,10-Q,2024-05-01,0000002488-24-000056,https://www.sec.gov/Archives/edgar/data/2488/000000248824000056/amd-20240330.htm,AMD 10-Q filed on 2024-05-01
AMD,8-K,2024-05-13,0000002488-24-000076,https://www.sec.gov/Archives/edgar/data/2488/000000248824000076/amd-20240508.htm,AMD 8-K filed on 2024-05-13
AMD,8-K,2024-07-02,0000002488-24-000109,https://www.sec.gov/Archives/edgar/data/2488/000000248824000109/amd-20240627.htm,AMD 8-K filed on 2024-07-02
AMD,8-K,2024-07-22,0000002488-24-000115,https://www.sec.gov/Archives/edgar/data/2488/000000248824000115/amd-20240720.htm,AMD 8-K filed on 2024-07-22
AMD,8-K,2024-07-30,0000002488-24-000121,https://www.sec.gov/Archives/edgar/data/2488/000000248824000121/amd-20240730.htm,AMD 8-K filed on 2024-07-30
AMD,10-Q,2024-07-31,0000002488-24-000123,https://www.sec.gov/Archives/edgar/data/2488/000000248824000123/amd-20240629.htm,AMD 10-Q filed on 2024-07-31
AMD,8-K,2024-08-19,0001193125-24-202457,https://www.sec.gov/Archives/edgar/data/2488/000119312524202457/d808469d8k.htm,AMD 8-K filed on 2024-08-19
AMD,8-K,2024-10-29,0000002488-24-000161,https://www.sec.gov/Archives/edgar/data/2488/000000248824000161/amd-20241029.htm,AMD 8-K filed on 2024-10-29
AMD,10-Q,2024-10-30,0000002488-24-000163,https://www.sec.gov/Archives/edgar/data/2488/000000248824000163/amd-20240928.htm,AMD 10-Q filed on 2024-10-30
AMD,8-K,2024-11-18,0000002488-24-000172,https://www.sec.gov/Archives/edgar/data/2488/000000248824000172/amd-20241113.htm,AMD 8-K filed on 2024-11-18
AMD,8-K,2025-02-04,0000002488-25-000009,https://www.sec.gov/Archives/edgar/data/2488/000000248825000009/amd-20250204.htm,AMD 8-K filed on 2025-02-04
AMD,10-K,2025-02-05,0000002488-25-000012,https://www.sec.gov/Archives/edgar/data/2488/000000248825000012/amd-20241228.htm,AMD 10-K filed on 2025-02-05
AMD,8-K,2025-02-24,0000002488-25-000026,https://www.sec.gov/Archives/edgar/data/2488/000000248825000026/amd-20250218.htm,AMD 8-K filed on 2025-02-24
AMD,8-K,2025-03-12,0001193125-25-052173,https://www.sec.gov/Archives/edgar/data/2488/000119312525052173/d925853d8k.htm,AMD 8-K filed on 2025-03-12
AMD,8-K,2025-03-24,0001193125-25-061366,https://www.sec.gov/Archives/edgar/data/2488/000119312525061366/d914634d8k.htm,AMD 8-K filed on 2025-03-24
AMD,8-K,2025-03-31,0001193125-25-067902,https://www.sec.gov/Archives/edgar/data/2488/000119312525067902/d943962d8k.htm,AMD 8-K filed on 2025-03-31
AMD,8-K,2025-04-16,0000002488-25-000039,https://www.sec.gov/Archives/edgar/data/2488/000000248825000039/amd-20250415.htm,AMD 8-K filed on 2025-04-16
AMD,8-K,2025-05-06,0000002488-25-000045,https://www.sec.gov/Archives/edgar/data/2488/000000248825000045/amd-20250506.htm,AMD 8-K filed on 2025-05-06
AMD,10-Q,2025-05-07,0000002488-25-000047,https://www.sec.gov/Archives/edgar/data/2488/000000248825000047/amd-20250329.htm,AMD 10-Q filed on 2025-05-07
AMD,8-K,2025-05-16,0000002488-25-000064,https://www.sec.gov/Archives/edgar/data/2488/000000248825000064/amd-20250514.htm,AMD 8-K filed on 2025-05-16
AMD,8-K,2025-05-19,0001193125-25-122121,https://www.sec.gov/Archives/edgar/data/2488/000119312525122121/d831221d8k.htm,AMD 8-K filed on 2025-05-19
AMZN,8-K,2020-01-30,0001018724-20-000002,https://www.sec.gov/Archives/edgar/data/1018724/000101872420000002/amzn-20191231x8k.htm,AMZN 8-K filed on 2020-01-30
AMZN,10-K,2020-01-31,0001018724-20-000004,https://www.sec.gov/Archives/edgar/data/1018724/000101872420000004/amzn-20191231x10k.htm,AMZN 10-K filed on 2020-01-31
AMZN,8-K,2020-04-16,0001193125-20-108427,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108427/d902615d8k.htm,AMZN 8-K filed on 2020-04-16
AMZN,8-K,2020-04-30,0001018724-20-000008,https://www.sec.gov/Archives/edgar/data/1018724/000101872420000008/amzn-20200331x8k.htm,AMZN 8-K filed on 2020-04-30
AMZN,10-Q,2020-05-01,0001018724-20-000010,https://www.sec.gov/Archives/edgar/data/1018724/000101872420000010/amzn-20200331x10q.htm,AMZN 10-Q filed on 2020-05-01
AMZN,8-K,2020-05-29,0001018724-20-000015,https://www.sec.gov/Archives/edgar/data/1018724/000101872420000015/amznx2020x05x29x8k.htm,AMZN 8-K filed on 2020-05-29
AMZN,8-K,2020-06-03,0001193125-20-159531,https://www.sec.gov/Archives/edgar/data/1018724/000119312520159531/d933420d8k.htm,AMZN 8-K filed on 2020-06-03
